"Series";"Time";"Value"
"cpu_usage_total.AAM";"2018-11-29T12:30:17+02:00";4.529
"cpu_usage_total.AAM";"2018-11-29T12:30:18+02:00";2.528
"cpu_usage_total.AAM";"2018-11-29T12:30:19+02:00";18.863
"cpu_usage_total.AAM";"2018-11-29T12:30:21+02:00";11.035
"cpu_usage_total.AAM";"2018-11-29T12:30:22+02:00";17.231
"cpu_usage_total.AAM";"2018-11-29T12:30:24+02:00";17.471
"cpu_usage_total.AAM";"2018-11-29T12:30:25+02:00";14.744
"cpu_usage_total.AAM";"2018-11-29T12:30:26+02:00";59.565
"cpu_usage_total.AAM";"2018-11-29T12:30:28+02:00";51.789
"cpu_usage_total.AAM";"2018-11-29T12:30:29+02:00";26.955
"cpu_usage_total.AAM";"2018-11-29T12:30:31+02:00";21.696
"cpu_usage_total.AAM";"2018-11-29T12:30:32+02:00";21.223
"cpu_usage_total.AAM";"2018-11-29T12:30:33+02:00";19.894
"cpu_usage_total.AAM";"2018-11-29T12:30:34+02:00";21.871
"cpu_usage_total.AAM";"2018-11-29T12:30:36+02:00";21.94
"cpu_usage_total.AAM";"2018-11-29T12:30:37+02:00";18.92
"cpu_usage_total.AAM";"2018-11-29T12:30:39+02:00";21.219
"cpu_usage_total.AAM";"2018-11-29T12:30:40+02:00";40.362
"cpu_usage_total.AAM";"2018-11-29T12:30:42+02:00";24.198
"cpu_usage_total.AAM";"2018-11-29T12:30:43+02:00";21.393
"cpu_usage_total.AAM";"2018-11-29T12:30:45+02:00";21.83
"cpu_usage_total.AAM";"2018-11-29T12:30:46+02:00";40.428
"cpu_usage_total.AAM";"2018-11-29T12:30:47+02:00";32.846
"cpu_usage_total.AAM";"2018-11-29T12:30:48+02:00";23.344
"cpu_usage_total.AAM";"2018-11-29T12:30:49+02:00";18.319
"cpu_usage_total.AAM";"2018-11-29T12:30:51+02:00";15.819
"cpu_usage_total.AAM";"2018-11-29T12:30:53+02:00";26.632
"cpu_usage_total.AAM";"2018-11-29T12:30:54+02:00";30.374
"cpu_usage_total.AAM";"2018-11-29T12:30:56+02:00";25.462
"cpu_usage_total.AAM";"2018-11-29T12:30:57+02:00";30.322
"cpu_usage_total.AAM";"2018-11-29T12:30:58+02:00";20.678
"cpu_usage_total.AAM";"2018-11-29T12:31:00+02:00";31.936
"cpu_usage_total.AAM";"2018-11-29T12:31:01+02:00";25.155
"cpu_usage_total.AAM";"2018-11-29T12:31:02+02:00";27.063
"cpu_usage_total.AAM";"2018-11-29T12:31:03+02:00";21.559
"cpu_usage_total.AAM";"2018-11-29T12:31:04+02:00";26.193
"cpu_usage_total.AAM";"2018-11-29T12:31:06+02:00";25.684
"cpu_usage_total.AAM";"2018-11-29T12:31:07+02:00";27.153
"cpu_usage_total.AAM";"2018-11-29T12:31:08+02:00";27.589
"cpu_usage_total.AAM";"2018-11-29T12:31:10+02:00";26.854
"cpu_usage_total.AAM";"2018-11-29T12:31:12+02:00";25.191
"cpu_usage_total.AAM";"2018-11-29T12:31:13+02:00";21.352
"cpu_usage_total.AAM";"2018-11-29T12:31:14+02:00";22.597
"cpu_usage_total.AAM";"2018-11-29T12:31:15+02:00";24.635
"cpu_usage_total.AAM";"2018-11-29T12:31:17+02:00";39.484
"cpu_usage_total.AAM";"2018-11-29T12:31:19+02:00";24.069
"cpu_usage_total.AAM";"2018-11-29T12:31:20+02:00";21.576
"cpu_usage_total.AAM";"2018-11-29T12:31:21+02:00";29.568
"cpu_usage_total.AAM";"2018-11-29T12:31:23+02:00";27.244
"cpu_usage_total.AAM";"2018-11-29T12:31:24+02:00";21.815
"cpu_usage_total.AAM";"2018-11-29T12:31:25+02:00";24.527
"cpu_usage_total.AAM";"2018-11-29T12:31:27+02:00";29.663
"cpu_usage_total.AAM";"2018-11-29T12:31:28+02:00";17.003
"cpu_usage_total.AAM";"2018-11-29T12:31:30+02:00";13.339
"cpu_usage_total.AAM";"2018-11-29T12:31:32+02:00";4.867
"cpu_usage_total.AAM";"2018-11-29T12:31:33+02:00";11.155
"cpu_usage_total.AAM";"2018-11-29T12:31:34+02:00";8.401
"cpu_usage_total.AAM";"2018-11-29T12:31:36+02:00";19.496
"cpu_usage_total.AAM";"2018-11-29T12:31:38+02:00";15.63
"cpu_usage_total.AAM";"2018-11-29T12:31:40+02:00";3.421
"cpu_usage_total.AAM";"2018-11-29T12:31:41+02:00";0.086
"cpu_usage_total.AAM";"2018-11-29T12:31:42+02:00";0.084
"cpu_usage_total.AAM";"2018-11-29T12:31:43+02:00";12.182
"cpu_usage_total.AAM";"2018-11-29T12:31:45+02:00";8.817
"cpu_usage_total.AAM";"2018-11-29T12:31:46+02:00";0.107
"cpu_usage_total.AAM";"2018-11-29T12:31:48+02:00";15.778
"cpu_usage_total.AAM";"2018-11-29T12:31:49+02:00";9.431
"cpu_usage_total.AAM";"2018-11-29T12:31:50+02:00";4.62
"cpu_usage_total.AAM";"2018-11-29T12:31:52+02:00";0.128
"cpu_usage_total.AAM";"2018-11-29T12:31:54+02:00";11.171
"cpu_usage_total.AAM";"2018-11-29T12:31:56+02:00";14.257
"cpu_usage_total.AAM";"2018-11-29T12:31:58+02:00";18.069
"cpu_usage_total.AAM";"2018-11-29T12:31:59+02:00";7.467
"cpu_usage_total.AAM";"2018-11-29T12:32:00+02:00";15.186
"cpu_usage_total.AAM";"2018-11-29T12:32:02+02:00";4.453
"cpu_usage_total.AAM";"2018-11-29T12:32:03+02:00";0.07
"cpu_usage_total.AAM";"2018-11-29T12:32:05+02:00";8.656
"cpu_usage_total.AAM";"2018-11-29T12:32:06+02:00";10.874
"cpu_usage_total.AAM";"2018-11-29T12:32:08+02:00";9.05
"cpu_usage_total.AAM";"2018-11-29T12:32:09+02:00";50.034
"cpu_usage_total.AAM";"2018-11-29T12:32:10+02:00";40.358
"cpu_usage_total.AAM";"2018-11-29T12:32:12+02:00";51.708
"cpu_usage_total.AAM";"2018-11-29T12:32:14+02:00";72.306
"cpu_usage_total.AAM";"2018-11-29T12:32:15+02:00";36.011
"cpu_usage_total.AAM";"2018-11-29T12:32:17+02:00";16.279
"cpu_usage_total.AAM";"2018-11-29T12:32:18+02:00";18.215
"cpu_usage_total.AAM";"2018-11-29T12:32:20+02:00";7.062
"cpu_usage_total.AAM";"2018-11-29T12:32:21+02:00";0.074
"cpu_usage_total.AAM";"2018-11-29T12:32:23+02:00";18.937
"cpu_usage_total.AAM";"2018-11-29T12:32:25+02:00";23.056
"cpu_usage_total.AAM";"2018-11-29T12:32:26+02:00";15.646
"cpu_usage_total.AAM";"2018-11-29T12:32:28+02:00";26.877
"cpu_usage_total.AAM";"2018-11-29T12:32:29+02:00";19.933
"cpu_usage_total.AAM";"2018-11-29T12:32:31+02:00";23.643
"cpu_usage_total.AAM";"2018-11-29T12:32:33+02:00";22.118
"cpu_usage_total.AAM";"2018-11-29T12:32:35+02:00";23.874
"cpu_usage_total.AAM";"2018-11-29T12:32:37+02:00";20.985
"cpu_usage_total.AAM";"2018-11-29T12:32:38+02:00";2.347
"cpu_usage_total.AAM";"2018-11-29T12:32:39+02:00";24.35
"cpu_usage_total.AAM";"2018-11-29T12:32:40+02:00";13.154
"cpu_usage_total.AAM";"2018-11-29T12:32:42+02:00";28.965
"cpu_usage_total.AAM";"2018-11-29T12:32:44+02:00";40.845
"cpu_usage_total.AAM";"2018-11-29T12:32:46+02:00";25.235
"cpu_usage_total.AAM";"2018-11-29T12:32:47+02:00";26.059
"cpu_usage_total.AAM";"2018-11-29T12:32:49+02:00";28.438
"cpu_usage_total.AAM";"2018-11-29T12:32:51+02:00";26.373
"cpu_usage_total.AAM";"2018-11-29T12:32:52+02:00";31.903
"cpu_usage_total.AAM";"2018-11-29T12:32:54+02:00";31.42
"cpu_usage_total.AAM";"2018-11-29T12:32:55+02:00";27.954
"cpu_usage_total.AAM";"2018-11-29T12:32:57+02:00";32.453
"cpu_usage_total.AAM";"2018-11-29T12:32:58+02:00";29.66
"cpu_usage_total.AAM";"2018-11-29T12:33:00+02:00";26.404
"cpu_usage_total.AAM";"2018-11-29T12:33:02+02:00";45.807
"cpu_usage_total.AAM";"2018-11-29T12:33:03+02:00";46.146
"cpu_usage_total.AAM";"2018-11-29T12:33:04+02:00";36.091
"cpu_usage_total.AAM";"2018-11-29T12:33:06+02:00";28.758
"cpu_usage_total.AAM";"2018-11-29T12:33:07+02:00";30.967
"cpu_usage_total.AAM";"2018-11-29T12:33:09+02:00";23.297
"cpu_usage_total.AAM";"2018-11-29T12:33:10+02:00";38.484
"cpu_usage_total.AAM";"2018-11-29T12:33:11+02:00";37.561
"cpu_usage_total.AAM";"2018-11-29T12:33:13+02:00";21.825
"cpu_usage_total.AAM";"2018-11-29T12:33:14+02:00";32.465
"cpu_usage_total.AAM";"2018-11-29T12:33:16+02:00";23.164
"cpu_usage_total.AAM";"2018-11-29T12:33:17+02:00";26.1
"cpu_usage_total.AAM";"2018-11-29T12:33:18+02:00";26.507
"cpu_usage_total.AAM";"2018-11-29T12:33:20+02:00";31.714
"cpu_usage_total.AAM";"2018-11-29T12:33:21+02:00";26.488
"cpu_usage_total.AAM";"2018-11-29T12:33:23+02:00";29.352
"cpu_usage_total.AAM";"2018-11-29T12:33:25+02:00";34.122
"cpu_usage_total.AAM";"2018-11-29T12:33:26+02:00";30.699
"cpu_usage_total.AAM";"2018-11-29T12:33:28+02:00";29.781
"cpu_usage_total.AAM";"2018-11-29T12:33:30+02:00";28.691
"cpu_usage_total.AAM";"2018-11-29T12:33:32+02:00";30.011
"cpu_usage_total.AAM";"2018-11-29T12:33:34+02:00";29.485
"cpu_usage_total.AAM";"2018-11-29T12:33:35+02:00";30.648
"cpu_usage_total.AAM";"2018-11-29T12:33:36+02:00";17.46
"cpu_usage_total.AAM";"2018-11-29T12:33:38+02:00";19.382
"cpu_usage_total.AAM";"2018-11-29T12:33:39+02:00";26.764
"cpu_usage_total.AAM";"2018-11-29T12:33:41+02:00";33.671
"cpu_usage_total.AAM";"2018-11-29T12:33:42+02:00";26.511
"cpu_usage_total.AAM";"2018-11-29T12:33:43+02:00";48.443
"cpu_usage_total.AAM";"2018-11-29T12:33:45+02:00";34.561
"cpu_usage_total.AAM";"2018-11-29T12:33:46+02:00";28.397
"cpu_usage_total.AAM";"2018-11-29T12:33:47+02:00";22.906
"cpu_usage_total.AAM";"2018-11-29T12:33:49+02:00";38.805
"cpu_usage_total.AAM";"2018-11-29T12:33:50+02:00";35.479
"cpu_usage_total.AAM";"2018-11-29T12:33:51+02:00";32.537
"cpu_usage_total.AAM";"2018-11-29T12:33:52+02:00";56.418
"cpu_usage_total.AAM";"2018-11-29T12:33:54+02:00";50.391
"cpu_usage_total.AAM";"2018-11-29T12:33:56+02:00";54.964
"cpu_usage_total.AAM";"2018-11-29T12:33:57+02:00";53.265
"cpu_usage_total.AAM";"2018-11-29T12:33:59+02:00";30.732
"cpu_usage_total.AAM";"2018-11-29T12:34:00+02:00";35.28
"cpu_usage_total.AAM";"2018-11-29T12:34:01+02:00";30.388
"cpu_usage_total.AAM";"2018-11-29T12:34:03+02:00";30.076
"cpu_usage_total.AAM";"2018-11-29T12:34:04+02:00";35.879
"cpu_usage_total.AAM";"2018-11-29T12:34:06+02:00";47.716
"cpu_usage_total.AAM";"2018-11-29T12:34:08+02:00";31.573
"cpu_usage_total.AAM";"2018-11-29T12:34:09+02:00";0.134
"cpu_usage_total.AAM";"2018-11-29T12:34:11+02:00";0.086
"cpu_usage_total.AAM";"2018-11-29T12:34:12+02:00";0.092
"cpu_usage_total.AAM";"2018-11-29T12:34:14+02:00";0.12
"cpu_usage_total.AAM";"2018-11-29T12:34:15+02:00";0.097
"cpu_usage_total.AAM";"2018-11-29T12:34:16+02:00";0.15
"cpu_usage_total.AAM";"2018-11-29T12:34:18+02:00";0.091
"cpu_usage_total.AAM";"2018-11-29T12:34:20+02:00";0.337
"cpu_usage_total.AAM";"2018-11-29T12:34:22+02:00";0.096
"cpu_usage_total.AAM";"2018-11-29T12:34:23+02:00";0.093
