"Series";"Time";"Value"
"cpu_usage_total.AAM";"2018-12-04T10:21:16+02:00";0.075
"cpu_usage_total.AAM";"2018-12-04T10:21:18+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:21:19+02:00";0.075
"cpu_usage_total.AAM";"2018-12-04T10:21:21+02:00";0.053
"cpu_usage_total.AAM";"2018-12-04T10:21:23+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:21:25+02:00";0.057
"cpu_usage_total.AAM";"2018-12-04T10:21:27+02:00";0.09
"cpu_usage_total.AAM";"2018-12-04T10:21:28+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:21:29+02:00";0.079
"cpu_usage_total.AAM";"2018-12-04T10:21:30+02:00";0.045
"cpu_usage_total.AAM";"2018-12-04T10:21:32+02:00";0.142
"cpu_usage_total.AAM";"2018-12-04T10:21:33+02:00";0.052
"cpu_usage_total.AAM";"2018-12-04T10:21:35+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:21:37+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:21:38+02:00";0.063
"cpu_usage_total.AAM";"2018-12-04T10:21:39+02:00";0.08
"cpu_usage_total.AAM";"2018-12-04T10:21:40+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:21:42+02:00";0.063
"cpu_usage_total.AAM";"2018-12-04T10:21:43+02:00";0.049
"cpu_usage_total.AAM";"2018-12-04T10:21:45+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:21:46+02:00";0.064
"cpu_usage_total.AAM";"2018-12-04T10:21:48+02:00";0.057
"cpu_usage_total.AAM";"2018-12-04T10:21:49+02:00";0.088
"cpu_usage_total.AAM";"2018-12-04T10:21:51+02:00";0.054
"cpu_usage_total.AAM";"2018-12-04T10:21:52+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:21:53+02:00";0.048
"cpu_usage_total.AAM";"2018-12-04T10:21:55+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:21:57+02:00";0.088
"cpu_usage_total.AAM";"2018-12-04T10:21:58+02:00";0.067
"cpu_usage_total.AAM";"2018-12-04T10:22:00+02:00";0.082
"cpu_usage_total.AAM";"2018-12-04T10:22:01+02:00";3.509
"cpu_usage_total.AAM";"2018-12-04T10:22:02+02:00";0.187
"cpu_usage_total.AAM";"2018-12-04T10:22:04+02:00";0.066
"cpu_usage_total.AAM";"2018-12-04T10:22:05+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:22:07+02:00";0.073
"cpu_usage_total.AAM";"2018-12-04T10:22:09+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:22:10+02:00";0.092
"cpu_usage_total.AAM";"2018-12-04T10:22:11+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:22:13+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:22:14+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:22:15+02:00";0.061
"cpu_usage_total.AAM";"2018-12-04T10:22:17+02:00";0.073
"cpu_usage_total.AAM";"2018-12-04T10:22:19+02:00";0.066
"cpu_usage_total.AAM";"2018-12-04T10:22:20+02:00";0.115
"cpu_usage_total.AAM";"2018-12-04T10:22:22+02:00";0.082
"cpu_usage_total.AAM";"2018-12-04T10:22:24+02:00";0.107
"cpu_usage_total.AAM";"2018-12-04T10:22:25+02:00";0.075
"cpu_usage_total.AAM";"2018-12-04T10:22:27+02:00";0.11
"cpu_usage_total.AAM";"2018-12-04T10:22:29+02:00";0.089
"cpu_usage_total.AAM";"2018-12-04T10:22:31+02:00";0.084
"cpu_usage_total.AAM";"2018-12-04T10:22:32+02:00";0.171
"cpu_usage_total.AAM";"2018-12-04T10:22:34+02:00";0.073
"cpu_usage_total.AAM";"2018-12-04T10:22:35+02:00";0.06
"cpu_usage_total.AAM";"2018-12-04T10:22:37+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:22:39+02:00";0.063
"cpu_usage_total.AAM";"2018-12-04T10:22:40+02:00";0.077
"cpu_usage_total.AAM";"2018-12-04T10:22:41+02:00";0.057
"cpu_usage_total.AAM";"2018-12-04T10:22:43+02:00";0.072
"cpu_usage_total.AAM";"2018-12-04T10:22:44+02:00";0.068
"cpu_usage_total.AAM";"2018-12-04T10:22:46+02:00";0.077
"cpu_usage_total.AAM";"2018-12-04T10:22:48+02:00";0.065
"cpu_usage_total.AAM";"2018-12-04T10:22:49+02:00";0.075
"cpu_usage_total.AAM";"2018-12-04T10:22:50+02:00";0.133
"cpu_usage_total.AAM";"2018-12-04T10:22:52+02:00";0.139
"cpu_usage_total.AAM";"2018-12-04T10:22:53+02:00";0.058
"cpu_usage_total.AAM";"2018-12-04T10:22:55+02:00";0.063
"cpu_usage_total.AAM";"2018-12-04T10:22:56+02:00";0.056
"cpu_usage_total.AAM";"2018-12-04T10:22:58+02:00";0.1
"cpu_usage_total.AAM";"2018-12-04T10:23:00+02:00";0.076
"cpu_usage_total.AAM";"2018-12-04T10:23:01+02:00";0.056
"cpu_usage_total.AAM";"2018-12-04T10:23:02+02:00";0.151
"cpu_usage_total.AAM";"2018-12-04T10:23:03+02:00";0.055
"cpu_usage_total.AAM";"2018-12-04T10:23:04+02:00";0.062
"cpu_usage_total.AAM";"2018-12-04T10:23:06+02:00";0.079
"cpu_usage_total.AAM";"2018-12-04T10:23:08+02:00";0.055
