"Series";"Time";"Value"
"memory_usage.RAP";"2018-11-29T10:41:06+02:00";618,450,944
"memory_usage.RAP";"2018-11-29T10:41:08+02:00";618,569,728
"memory_usage.RAP";"2018-11-29T10:41:10+02:00";618,446,848
"memory_usage.RAP";"2018-11-29T10:41:12+02:00";618,446,848
"memory_usage.RAP";"2018-11-29T10:41:14+02:00";618,438,656
"memory_usage.RAP";"2018-11-29T10:41:16+02:00";618,446,848
"memory_usage.RAP";"2018-11-29T10:41:18+02:00";618,446,848
"memory_usage.RAP";"2018-11-29T10:41:20+02:00";636,051,456
"memory_usage.RAP";"2018-11-29T10:41:22+02:00";615,329,792
"memory_usage.RAP";"2018-11-29T10:41:24+02:00";657,850,368
"memory_usage.RAP";"2018-11-29T10:41:26+02:00";616,042,496
"memory_usage.RAP";"2018-11-29T10:41:28+02:00";654,655,488
"memory_usage.RAP";"2018-11-29T10:41:30+02:00";642,220,032
"memory_usage.RAP";"2018-11-29T10:41:32+02:00";616,554,496
"memory_usage.RAP";"2018-11-29T10:41:34+02:00";616,558,592
"memory_usage.RAP";"2018-11-29T10:41:36+02:00";616,001,536
"memory_usage.RAP";"2018-11-29T10:41:38+02:00";616,005,632
"memory_usage.RAP";"2018-11-29T10:41:40+02:00";616,013,824
"memory_usage.RAP";"2018-11-29T10:41:42+02:00";616,005,632
"memory_usage.RAP";"2018-11-29T10:41:44+02:00";616,005,632
"memory_usage.RAP";"2018-11-29T10:41:46+02:00";616,136,704
"memory_usage.RAP";"2018-11-29T10:41:48+02:00";616,013,824
"memory_usage.RAP";"2018-11-29T10:41:50+02:00";616,013,824
"memory_usage.RAP";"2018-11-29T10:41:52+02:00";616,669,184
"memory_usage.RAP";"2018-11-29T10:41:54+02:00";616,566,784
"memory_usage.RAP";"2018-11-29T10:41:56+02:00";616,566,784
"memory_usage.RAP";"2018-11-29T10:41:58+02:00";615,759,872
"memory_usage.RAP";"2018-11-29T10:42:00+02:00";626,741,248
"memory_usage.RAP";"2018-11-29T10:42:02+02:00";632,143,872
"memory_usage.RAP";"2018-11-29T10:42:04+02:00";622,043,136
"memory_usage.RAP";"2018-11-29T10:42:06+02:00";622,047,232
"memory_usage.RAP";"2018-11-29T10:42:08+02:00";617,488,384
"memory_usage.RAP";"2018-11-29T10:42:10+02:00";622,206,976
"memory_usage.RAP";"2018-11-29T10:42:12+02:00";609,804,288
"memory_usage.RAP";"2018-11-29T10:42:14+02:00";609,804,288
"memory_usage.RAP";"2018-11-29T10:42:16+02:00";609,812,480
"memory_usage.RAP";"2018-11-29T10:42:18+02:00";609,816,576
"memory_usage.RAP";"2018-11-29T10:42:20+02:00";609,816,576
"memory_usage.RAP";"2018-11-29T10:42:22+02:00";609,816,576
"memory_usage.RAP";"2018-11-29T10:42:24+02:00";609,812,480
"memory_usage.RAP";"2018-11-29T10:42:26+02:00";609,812,480
"memory_usage.RAP";"2018-11-29T10:42:28+02:00";609,812,480
"memory_usage.RAP";"2018-11-29T10:42:30+02:00";609,812,480
"memory_usage.RAP";"2018-11-29T10:42:32+02:00";609,812,480
"memory_usage.RAP";"2018-11-29T10:42:34+02:00";618,864,640
"memory_usage.RAP";"2018-11-29T10:42:36+02:00";627,097,600
"memory_usage.RAP";"2018-11-29T10:42:38+02:00";630,706,176
"memory_usage.RAP";"2018-11-29T10:42:40+02:00";630,706,176
